18:02:31.149987 START Mgen Version 5.02
18:02:31.161919 LISTEN proto>UDP port>5001
18:03:31.172614 ON flow>7 srcPort>5001 dst>10.1.1.7/5001 
18:03:31.173225 ON flow>8 srcPort>5001 dst>10.1.1.8/5001 
18:03:31.173621 ON flow>3 srcPort>5001 dst>10.1.1.3/5001 
18:03:31.173987 ON flow>4 srcPort>5001 dst>10.1.1.4/5001 
18:03:31.174384 ON flow>5 srcPort>5001 dst>10.1.1.5/5001 
18:03:31.174781 ON flow>6 srcPort>5001 dst>10.1.1.6/5001 
18:03:31.175178 ON flow>1 srcPort>5001 dst>10.1.1.1/5001 
18:03:31.175544 ON flow>2 srcPort>5001 dst>10.1.1.2/5001 
18:03:31.175941 ON flow>16 srcPort>5001 dst>10.1.1.16/5001 
18:03:31.177558 ON flow>13 srcPort>5001 dst>10.1.1.13/5001 
18:03:31.177955 ON flow>14 srcPort>5001 dst>10.1.1.14/5001 
18:03:31.178382 ON flow>15 srcPort>5001 dst>10.1.1.15/5001 
18:03:31.178748 ON flow>10 srcPort>5001 dst>10.1.1.10/5001 
18:03:31.179145 ON flow>11 srcPort>5001 dst>10.1.1.11/5001 
18:03:31.179511 ON flow>12 srcPort>5001 dst>10.1.1.12/5001 
18:03:31.179908 ON flow>9 srcPort>5001 dst>10.1.1.9/5001 
18:03:31.180274 ON flow>22 srcPort>5001 dst>10.1.1.22/5001 
18:03:31.180671 ON flow>24 srcPort>5001 dst>10.1.1.24/5001 
18:03:31.181037 ON flow>19 srcPort>5001 dst>10.1.1.19/5001 
18:03:31.181434 ON flow>20 srcPort>5001 dst>10.1.1.20/5001 
18:03:31.181800 ON flow>21 srcPort>5001 dst>10.1.1.21/5001 
18:03:31.182166 ON flow>17 srcPort>5001 dst>10.1.1.17/5001 
18:03:31.182563 ON flow>18 srcPort>5001 dst>10.1.1.18/5001 
18:03:31.182960 ON flow>30 srcPort>5001 dst>10.1.1.30/5001 
18:03:31.183356 ON flow>27 srcPort>5001 dst>10.1.1.27/5001 
18:03:31.183722 ON flow>28 srcPort>5001 dst>10.1.1.28/5001 
18:03:31.184119 ON flow>29 srcPort>5001 dst>10.1.1.29/5001 
18:03:31.184516 ON flow>25 srcPort>5001 dst>10.1.1.25/5001 
18:03:31.184882 ON flow>26 srcPort>5001 dst>10.1.1.26/5001 
18:07:31.175479 OFF flow>7 srcPort>5001 dst>10.1.1.7/5001 
18:07:31.175571 OFF flow>8 srcPort>5001 dst>10.1.1.8/5001 
18:07:31.175632 OFF flow>3 srcPort>5001 dst>10.1.1.3/5001 
18:07:31.175693 OFF flow>4 srcPort>5001 dst>10.1.1.4/5001 
18:07:31.175784 OFF flow>5 srcPort>5001 dst>10.1.1.5/5001 
18:07:31.176425 OFF flow>6 srcPort>5001 dst>10.1.1.6/5001 
18:07:31.176517 OFF flow>1 srcPort>5001 dst>10.1.1.1/5001 
18:07:31.177066 OFF flow>2 srcPort>5001 dst>10.1.1.2/5001 
18:07:31.179019 OFF flow>16 srcPort>5001 dst>10.1.1.16/5001 
18:07:31.179080 OFF flow>13 srcPort>5001 dst>10.1.1.13/5001 
18:07:31.179660 OFF flow>14 srcPort>5001 dst>10.1.1.14/5001 
18:07:31.179751 OFF flow>15 srcPort>5001 dst>10.1.1.15/5001 
18:07:31.180331 OFF flow>10 srcPort>5001 dst>10.1.1.10/5001 
18:07:31.180911 OFF flow>11 srcPort>5001 dst>10.1.1.11/5001 
18:07:31.180972 OFF flow>12 srcPort>5001 dst>10.1.1.12/5001 
18:07:31.181552 OFF flow>9 srcPort>5001 dst>10.1.1.9/5001 
18:07:31.181644 OFF flow>22 srcPort>5001 dst>10.1.1.22/5001 
18:07:31.182223 OFF flow>24 srcPort>5001 dst>10.1.1.24/5001 
18:07:31.182803 OFF flow>19 srcPort>5001 dst>10.1.1.19/5001 
18:07:31.182895 OFF flow>20 srcPort>5001 dst>10.1.1.20/5001 
18:07:31.183475 OFF flow>21 srcPort>5001 dst>10.1.1.21/5001 
18:07:31.184421 OFF flow>17 srcPort>5001 dst>10.1.1.17/5001 
18:07:31.184482 OFF flow>18 srcPort>5001 dst>10.1.1.18/5001 
18:07:31.184604 OFF flow>30 srcPort>5001 dst>10.1.1.30/5001 
18:07:31.185184 OFF flow>27 srcPort>5001 dst>10.1.1.27/5001 
18:07:31.185275 OFF flow>28 srcPort>5001 dst>10.1.1.28/5001 
18:07:31.185855 OFF flow>29 srcPort>5001 dst>10.1.1.29/5001 
18:07:31.186618 OFF flow>25 srcPort>5001 dst>10.1.1.25/5001 
18:07:31.186679 OFF flow>26 srcPort>5001 dst>10.1.1.26/5001 
18:08:10.605866 STOP
