18:02:36.195428 START Mgen Version 5.02
18:02:36.206200 LISTEN proto>UDP port>5001
18:03:36.214024 ON flow>1 srcPort>5001 dst>10.1.1.1/5001 
18:03:36.214635 ON flow>2 srcPort>5001 dst>10.1.1.2/5001 
18:03:36.215032 ON flow>5 srcPort>5001 dst>10.1.1.5/5001 
18:03:36.215398 ON flow>3 srcPort>5001 dst>10.1.1.3/5001 
18:03:36.215764 ON flow>4 srcPort>5001 dst>10.1.1.4/5001 
18:03:36.216161 ON flow>8 srcPort>5001 dst>10.1.1.8/5001 
18:03:36.216557 ON flow>6 srcPort>5001 dst>10.1.1.6/5001 
18:03:36.216924 ON flow>7 srcPort>5001 dst>10.1.1.7/5001 
18:03:36.217320 ON flow>10 srcPort>5001 dst>10.1.1.10/5001 
18:03:36.217687 ON flow>11 srcPort>5001 dst>10.1.1.11/5001 
18:03:36.218083 ON flow>9 srcPort>5001 dst>10.1.1.9/5001 
18:03:36.218480 ON flow>13 srcPort>5001 dst>10.1.1.13/5001 
18:03:36.218877 ON flow>14 srcPort>5001 dst>10.1.1.14/5001 
18:03:36.219304 ON flow>12 srcPort>5001 dst>10.1.1.12/5001 
18:03:36.219670 ON flow>15 srcPort>5001 dst>10.1.1.15/5001 
18:03:36.220036 ON flow>16 srcPort>5001 dst>10.1.1.16/5001 
18:03:36.220433 ON flow>17 srcPort>5001 dst>10.1.1.17/5001 
18:03:36.220799 ON flow>18 srcPort>5001 dst>10.1.1.18/5001 
18:03:36.222508 ON flow>19 srcPort>5001 dst>10.1.1.19/5001 
18:03:36.222905 ON flow>20 srcPort>5001 dst>10.1.1.20/5001 
18:03:36.223302 ON flow>21 srcPort>5001 dst>10.1.1.21/5001 
18:03:36.223668 ON flow>24 srcPort>5001 dst>10.1.1.24/5001 
18:03:36.224065 ON flow>22 srcPort>5001 dst>10.1.1.22/5001 
18:03:36.224431 ON flow>23 srcPort>5001 dst>10.1.1.23/5001 
18:03:36.224797 ON flow>25 srcPort>5001 dst>10.1.1.25/5001 
18:03:36.225194 ON flow>27 srcPort>5001 dst>10.1.1.27/5001 
18:03:36.225560 ON flow>30 srcPort>5001 dst>10.1.1.30/5001 
18:03:36.225957 ON flow>28 srcPort>5001 dst>10.1.1.28/5001 
18:03:36.226323 ON flow>29 srcPort>5001 dst>10.1.1.29/5001 
18:07:36.214774 OFF flow>1 srcPort>5001 dst>10.1.1.1/5001 
18:07:36.215384 OFF flow>2 srcPort>5001 dst>10.1.1.2/5001 
18:07:36.215476 OFF flow>5 srcPort>5001 dst>10.1.1.5/5001 
18:07:36.216055 OFF flow>3 srcPort>5001 dst>10.1.1.3/5001 
18:07:36.217062 OFF flow>4 srcPort>5001 dst>10.1.1.4/5001 
18:07:36.217154 OFF flow>8 srcPort>5001 dst>10.1.1.8/5001 
18:07:36.217215 OFF flow>6 srcPort>5001 dst>10.1.1.6/5001 
18:07:36.217795 OFF flow>7 srcPort>5001 dst>10.1.1.7/5001 
18:07:36.217886 OFF flow>10 srcPort>5001 dst>10.1.1.10/5001 
18:07:36.218466 OFF flow>11 srcPort>5001 dst>10.1.1.11/5001 
18:07:36.219046 OFF flow>9 srcPort>5001 dst>10.1.1.9/5001 
18:07:36.219107 OFF flow>13 srcPort>5001 dst>10.1.1.13/5001 
18:07:36.219656 OFF flow>14 srcPort>5001 dst>10.1.1.14/5001 
18:07:36.220236 OFF flow>12 srcPort>5001 dst>10.1.1.12/5001 
18:07:36.220297 OFF flow>15 srcPort>5001 dst>10.1.1.15/5001 
18:07:36.220847 OFF flow>16 srcPort>5001 dst>10.1.1.16/5001 
18:07:36.221426 OFF flow>17 srcPort>5001 dst>10.1.1.17/5001 
18:07:36.221487 OFF flow>18 srcPort>5001 dst>10.1.1.18/5001 
18:07:36.223319 OFF flow>19 srcPort>5001 dst>10.1.1.19/5001 
18:07:36.223898 OFF flow>20 srcPort>5001 dst>10.1.1.20/5001 
18:07:36.223990 OFF flow>21 srcPort>5001 dst>10.1.1.21/5001 
18:07:36.224570 OFF flow>24 srcPort>5001 dst>10.1.1.24/5001 
18:07:36.225150 OFF flow>22 srcPort>5001 dst>10.1.1.22/5001 
18:07:36.225211 OFF flow>23 srcPort>5001 dst>10.1.1.23/5001 
18:07:36.225760 OFF flow>25 srcPort>5001 dst>10.1.1.25/5001 
18:07:36.226340 OFF flow>27 srcPort>5001 dst>10.1.1.27/5001 
18:07:36.226401 OFF flow>30 srcPort>5001 dst>10.1.1.30/5001 
18:07:36.226950 OFF flow>28 srcPort>5001 dst>10.1.1.28/5001 
18:07:36.227042 OFF flow>29 srcPort>5001 dst>10.1.1.29/5001 
18:08:10.627804 STOP
