17:33:21.145561 START Mgen Version 5.02
17:33:21.156700 LISTEN proto>UDP port>5001
17:34:21.164422 ON flow>1 srcPort>5001 dst>10.1.1.1/5001 
17:34:21.165063 ON flow>2 srcPort>5001 dst>10.1.1.2/5001 
17:34:21.165460 ON flow>3 srcPort>5001 dst>10.1.1.3/5001 
17:34:21.165826 ON flow>6 srcPort>5001 dst>10.1.1.6/5001 
17:34:21.166223 ON flow>4 srcPort>5001 dst>10.1.1.4/5001 
17:34:21.166589 ON flow>5 srcPort>5001 dst>10.1.1.5/5001 
17:34:21.168450 ON flow>7 srcPort>5001 dst>10.1.1.7/5001 
17:34:21.168817 ON flow>8 srcPort>5001 dst>10.1.1.8/5001 
17:34:21.169213 ON flow>9 srcPort>5001 dst>10.1.1.9/5001 
17:34:21.169610 ON flow>10 srcPort>5001 dst>10.1.1.10/5001 
17:34:21.169976 ON flow>11 srcPort>5001 dst>10.1.1.11/5001 
17:34:21.170343 ON flow>12 srcPort>5001 dst>10.1.1.12/5001 
17:34:21.170739 ON flow>15 srcPort>5001 dst>10.1.1.15/5001 
17:34:21.171136 ON flow>13 srcPort>5001 dst>10.1.1.13/5001 
17:34:21.171502 ON flow>14 srcPort>5001 dst>10.1.1.14/5001 
17:34:21.171899 ON flow>16 srcPort>5001 dst>10.1.1.16/5001 
17:34:21.172296 ON flow>17 srcPort>5001 dst>10.1.1.17/5001 
17:34:21.172692 ON flow>18 srcPort>5001 dst>10.1.1.18/5001 
17:34:21.173059 ON flow>19 srcPort>5001 dst>10.1.1.19/5001 
17:34:21.173455 ON flow>20 srcPort>5001 dst>10.1.1.20/5001 
17:34:21.173852 ON flow>22 srcPort>5001 dst>10.1.1.22/5001 
17:34:21.174218 ON flow>21 srcPort>5001 dst>10.1.1.21/5001 
17:34:21.174615 ON flow>23 srcPort>5001 dst>10.1.1.23/5001 
17:34:21.175012 ON flow>24 srcPort>5001 dst>10.1.1.24/5001 
17:34:21.175378 ON flow>25 srcPort>5001 dst>10.1.1.25/5001 
17:34:21.175775 ON flow>26 srcPort>5001 dst>10.1.1.26/5001 
17:34:21.176171 ON flow>27 srcPort>5001 dst>10.1.1.27/5001 
17:34:21.176538 ON flow>28 srcPort>5001 dst>10.1.1.28/5001 
17:34:21.177056 ON flow>30 srcPort>5001 dst>10.1.1.30/5001 
17:34:21.177453 ON flow>29 srcPort>5001 dst>10.1.1.29/5001 
17:34:21.177850 ON flow>31 srcPort>5001 dst>10.1.1.31/5001 
17:34:21.178216 ON flow>32 srcPort>5001 dst>10.1.1.32/5001 
17:34:21.178613 ON flow>33 srcPort>5001 dst>10.1.1.33/5001 
17:34:21.179010 ON flow>34 srcPort>5001 dst>10.1.1.34/5001 
17:34:21.179376 ON flow>36 srcPort>5001 dst>10.1.1.36/5001 
17:34:21.179773 ON flow>38 srcPort>5001 dst>10.1.1.38/5001 
17:34:21.180169 ON flow>39 srcPort>5001 dst>10.1.1.39/5001 
17:34:21.180566 ON flow>37 srcPort>5001 dst>10.1.1.37/5001 
17:34:21.180963 ON flow>40 srcPort>5001 dst>10.1.1.40/5001 
17:38:21.167174 OFF flow>1 srcPort>5001 dst>10.1.1.1/5001 
17:38:21.167266 OFF flow>2 srcPort>5001 dst>10.1.1.2/5001 
17:38:21.167419 OFF flow>3 srcPort>5001 dst>10.1.1.3/5001 
17:38:21.167998 OFF flow>6 srcPort>5001 dst>10.1.1.6/5001 
17:38:21.168182 OFF flow>4 srcPort>5001 dst>10.1.1.4/5001 
