17:15:51.155198 START Mgen Version 5.02
17:15:51.166673 LISTEN proto>UDP port>5001
17:16:51.176605 ON flow>1 srcPort>5001 dst>10.1.1.1/5001 
17:16:51.177215 ON flow>2 srcPort>5001 dst>10.1.1.2/5001 
17:16:51.177612 ON flow>5 srcPort>5001 dst>10.1.1.5/5001 
17:16:51.178009 ON flow>3 srcPort>5001 dst>10.1.1.3/5001 
17:16:51.178406 ON flow>4 srcPort>5001 dst>10.1.1.4/5001 
17:16:51.178802 ON flow>8 srcPort>5001 dst>10.1.1.8/5001 
17:16:51.179168 ON flow>9 srcPort>5001 dst>10.1.1.9/5001 
17:16:51.179565 ON flow>6 srcPort>5001 dst>10.1.1.6/5001 
17:16:51.179962 ON flow>7 srcPort>5001 dst>10.1.1.7/5001 
17:16:51.180359 ON flow>11 srcPort>5001 dst>10.1.1.11/5001 
17:16:51.180725 ON flow>10 srcPort>5001 dst>10.1.1.10/5001 
17:16:51.181122 ON flow>13 srcPort>5001 dst>10.1.1.13/5001 
17:16:51.181488 ON flow>14 srcPort>5001 dst>10.1.1.14/5001 
17:16:51.181885 ON flow>12 srcPort>5001 dst>10.1.1.12/5001 
17:16:51.182251 ON flow>16 srcPort>5001 dst>10.1.1.16/5001 
17:16:51.182647 ON flow>17 srcPort>5001 dst>10.1.1.17/5001 
17:16:51.183014 ON flow>15 srcPort>5001 dst>10.1.1.15/5001 
17:16:51.183410 ON flow>18 srcPort>5001 dst>10.1.1.18/5001 
17:16:51.183807 ON flow>19 srcPort>5001 dst>10.1.1.19/5001 
17:16:51.184204 ON flow>20 srcPort>5001 dst>10.1.1.20/5001 
17:16:51.184601 ON flow>21 srcPort>5001 dst>10.1.1.21/5001 
17:16:51.184967 ON flow>22 srcPort>5001 dst>10.1.1.22/5001 
17:16:51.185363 ON flow>24 srcPort>5001 dst>10.1.1.24/5001 
17:16:51.185730 ON flow>25 srcPort>5001 dst>10.1.1.25/5001 
17:16:51.186096 ON flow>28 srcPort>5001 dst>10.1.1.28/5001 
17:16:51.187835 ON flow>26 srcPort>5001 dst>10.1.1.26/5001 
17:16:51.188232 ON flow>27 srcPort>5001 dst>10.1.1.27/5001 
17:16:51.188629 ON flow>30 srcPort>5001 dst>10.1.1.30/5001 
17:16:51.189026 ON flow>29 srcPort>5001 dst>10.1.1.29/5001 
17:20:51.179134 OFF flow>1 srcPort>5001 dst>10.1.1.1/5001 
17:20:51.179226 OFF flow>2 srcPort>5001 dst>10.1.1.2/5001 
17:20:51.179775 OFF flow>5 srcPort>5001 dst>10.1.1.5/5001 
17:20:51.179867 OFF flow>3 srcPort>5001 dst>10.1.1.3/5001 
17:20:51.180416 OFF flow>4 srcPort>5001 dst>10.1.1.4/5001 
17:20:51.180935 OFF flow>8 srcPort>5001 dst>10.1.1.8/5001 
17:20:51.181057 OFF flow>9 srcPort>5001 dst>10.1.1.9/5001 
17:20:51.181576 OFF flow>6 srcPort>5001 dst>10.1.1.6/5001 
17:20:51.182125 OFF flow>7 srcPort>5001 dst>10.1.1.7/5001 
17:20:51.182216 OFF flow>11 srcPort>5001 dst>10.1.1.11/5001 
17:20:51.182766 OFF flow>10 srcPort>5001 dst>10.1.1.10/5001 
17:20:51.183315 OFF flow>13 srcPort>5001 dst>10.1.1.13/5001 
17:20:51.183437 OFF flow>14 srcPort>5001 dst>10.1.1.14/5001 
17:20:51.183986 OFF flow>12 srcPort>5001 dst>10.1.1.12/5001 
17:20:51.184902 OFF flow>16 srcPort>5001 dst>10.1.1.16/5001 
17:20:51.184963 OFF flow>17 srcPort>5001 dst>10.1.1.17/5001 
17:20:51.185055 OFF flow>15 srcPort>5001 dst>10.1.1.15/5001 
17:20:51.185634 OFF flow>18 srcPort>5001 dst>10.1.1.18/5001 
17:20:51.186275 OFF flow>19 srcPort>5001 dst>10.1.1.19/5001 
17:20:51.186336 OFF flow>20 srcPort>5001 dst>10.1.1.20/5001 
17:20:51.186916 OFF flow>21 srcPort>5001 dst>10.1.1.21/5001 
17:20:51.187008 OFF flow>22 srcPort>5001 dst>10.1.1.22/5001 
17:20:51.187557 OFF flow>24 srcPort>5001 dst>10.1.1.24/5001 
17:20:51.188106 OFF flow>25 srcPort>5001 dst>10.1.1.25/5001 
17:20:51.190059 OFF flow>28 srcPort>5001 dst>10.1.1.28/5001 
17:20:51.190120 OFF flow>26 srcPort>5001 dst>10.1.1.26/5001 
17:20:51.190670 OFF flow>27 srcPort>5001 dst>10.1.1.27/5001 
17:20:51.190761 OFF flow>30 srcPort>5001 dst>10.1.1.30/5001 
17:20:51.191280 OFF flow>29 srcPort>5001 dst>10.1.1.29/5001 
17:21:30.575525 STOP
