17:15:56.199043 START Mgen Version 5.02
17:15:56.211006 LISTEN proto>UDP port>5001
17:16:56.215101 ON flow>1 srcPort>5001 dst>10.1.1.1/5001 
17:16:56.215742 ON flow>2 srcPort>5001 dst>10.1.1.2/5001 
17:16:56.216138 ON flow>4 srcPort>5001 dst>10.1.1.4/5001 
17:16:56.216505 ON flow>5 srcPort>5001 dst>10.1.1.5/5001 
17:16:56.216901 ON flow>3 srcPort>5001 dst>10.1.1.3/5001 
17:16:56.217267 ON flow>7 srcPort>5001 dst>10.1.1.7/5001 
17:16:56.217664 ON flow>8 srcPort>5001 dst>10.1.1.8/5001 
17:16:56.218030 ON flow>6 srcPort>5001 dst>10.1.1.6/5001 
17:16:56.218427 ON flow>10 srcPort>5001 dst>10.1.1.10/5001 
17:16:56.218824 ON flow>11 srcPort>5001 dst>10.1.1.11/5001 
17:16:56.219221 ON flow>9 srcPort>5001 dst>10.1.1.9/5001 
17:16:56.219587 ON flow>13 srcPort>5001 dst>10.1.1.13/5001 
17:16:56.219953 ON flow>14 srcPort>5001 dst>10.1.1.14/5001 
17:16:56.220350 ON flow>12 srcPort>5001 dst>10.1.1.12/5001 
17:16:56.220746 ON flow>15 srcPort>5001 dst>10.1.1.15/5001 
17:16:56.221113 ON flow>16 srcPort>5001 dst>10.1.1.16/5001 
17:16:56.221509 ON flow>17 srcPort>5001 dst>10.1.1.17/5001 
17:16:56.221906 ON flow>18 srcPort>5001 dst>10.1.1.18/5001 
17:16:56.222272 ON flow>19 srcPort>5001 dst>10.1.1.19/5001 
17:16:56.222669 ON flow>21 srcPort>5001 dst>10.1.1.21/5001 
17:16:56.223066 ON flow>22 srcPort>5001 dst>10.1.1.22/5001 
17:16:56.223432 ON flow>25 srcPort>5001 dst>10.1.1.25/5001 
17:16:56.223981 ON flow>23 srcPort>5001 dst>10.1.1.23/5001 
17:16:56.224378 ON flow>24 srcPort>5001 dst>10.1.1.24/5001 
17:16:56.224927 ON flow>28 srcPort>5001 dst>10.1.1.28/5001 
17:16:56.225324 ON flow>26 srcPort>5001 dst>10.1.1.26/5001 
17:16:56.225721 ON flow>27 srcPort>5001 dst>10.1.1.27/5001 
17:16:56.226087 ON flow>30 srcPort>5001 dst>10.1.1.30/5001 
17:16:56.226484 ON flow>29 srcPort>5001 dst>10.1.1.29/5001 
17:20:56.216406 OFF flow>1 srcPort>5001 dst>10.1.1.1/5001 
17:20:56.216498 OFF flow>2 srcPort>5001 dst>10.1.1.2/5001 
17:20:56.217078 OFF flow>4 srcPort>5001 dst>10.1.1.4/5001 
17:20:56.217139 OFF flow>5 srcPort>5001 dst>10.1.1.5/5001 
17:20:56.217718 OFF flow>3 srcPort>5001 dst>10.1.1.3/5001 
17:20:56.217810 OFF flow>7 srcPort>5001 dst>10.1.1.7/5001 
17:20:56.218512 OFF flow>8 srcPort>5001 dst>10.1.1.8/5001 
17:20:56.218603 OFF flow>6 srcPort>5001 dst>10.1.1.6/5001 
17:20:56.219244 OFF flow>10 srcPort>5001 dst>10.1.1.10/5001 
17:20:56.219824 OFF flow>11 srcPort>5001 dst>10.1.1.11/5001 
17:20:56.219885 OFF flow>9 srcPort>5001 dst>10.1.1.9/5001 
17:20:56.220434 OFF flow>13 srcPort>5001 dst>10.1.1.13/5001 
17:20:56.221014 OFF flow>14 srcPort>5001 dst>10.1.1.14/5001 
17:20:56.221075 OFF flow>12 srcPort>5001 dst>10.1.1.12/5001 
17:20:56.221625 OFF flow>15 srcPort>5001 dst>10.1.1.15/5001 
17:20:56.222204 OFF flow>16 srcPort>5001 dst>10.1.1.16/5001 
17:20:56.222266 OFF flow>17 srcPort>5001 dst>10.1.1.17/5001 
17:20:56.222815 OFF flow>18 srcPort>5001 dst>10.1.1.18/5001 
17:20:56.222967 OFF flow>19 srcPort>5001 dst>10.1.1.19/5001 
17:20:56.223547 OFF flow>21 srcPort>5001 dst>10.1.1.21/5001 
17:20:56.224493 OFF flow>22 srcPort>5001 dst>10.1.1.22/5001 
17:20:56.224554 OFF flow>25 srcPort>5001 dst>10.1.1.25/5001 
17:20:56.225134 OFF flow>23 srcPort>5001 dst>10.1.1.23/5001 
17:20:56.225714 OFF flow>24 srcPort>5001 dst>10.1.1.24/5001 
17:20:56.225775 OFF flow>28 srcPort>5001 dst>10.1.1.28/5001 
17:20:56.226324 OFF flow>26 srcPort>5001 dst>10.1.1.26/5001 
17:20:56.226904 OFF flow>27 srcPort>5001 dst>10.1.1.27/5001 
17:20:56.226965 OFF flow>30 srcPort>5001 dst>10.1.1.30/5001 
17:20:56.227514 OFF flow>29 srcPort>5001 dst>10.1.1.29/5001 
17:21:30.681883 STOP
