17:10:06.210342 START Mgen Version 5.02
17:10:06.222335 LISTEN proto>UDP port>5001
17:11:06.231059 ON flow>1 srcPort>5001 dst>10.1.1.1/5001 
17:11:06.231700 ON flow>2 srcPort>5001 dst>10.1.1.2/5001 
17:11:06.232097 ON flow>3 srcPort>5001 dst>10.1.1.3/5001 
17:11:06.232463 ON flow>4 srcPort>5001 dst>10.1.1.4/5001 
17:11:06.232859 ON flow>5 srcPort>5001 dst>10.1.1.5/5001 
17:11:06.233226 ON flow>6 srcPort>5001 dst>10.1.1.6/5001 
17:11:06.233622 ON flow>7 srcPort>5001 dst>10.1.1.7/5001 
17:11:06.233989 ON flow>10 srcPort>5001 dst>10.1.1.10/5001 
17:11:06.234385 ON flow>8 srcPort>5001 dst>10.1.1.8/5001 
17:11:06.234752 ON flow>9 srcPort>5001 dst>10.1.1.9/5001 
17:11:06.235148 ON flow>13 srcPort>5001 dst>10.1.1.13/5001 
17:11:06.235514 ON flow>11 srcPort>5001 dst>10.1.1.11/5001 
17:11:06.235911 ON flow>12 srcPort>5001 dst>10.1.1.12/5001 
17:11:06.236277 ON flow>15 srcPort>5001 dst>10.1.1.15/5001 
17:11:06.236674 ON flow>14 srcPort>5001 dst>10.1.1.14/5001 
17:11:06.237040 ON flow>17 srcPort>5001 dst>10.1.1.17/5001 
17:11:06.237437 ON flow>18 srcPort>5001 dst>10.1.1.18/5001 
17:11:06.237803 ON flow>16 srcPort>5001 dst>10.1.1.16/5001 
17:11:06.238200 ON flow>19 srcPort>5001 dst>10.1.1.19/5001 
17:11:06.238566 ON flow>20 srcPort>5001 dst>10.1.1.20/5001 
17:11:06.238963 ON flow>21 srcPort>5001 dst>10.1.1.21/5001 
17:11:06.239329 ON flow>22 srcPort>5001 dst>10.1.1.22/5001 
17:11:06.239909 ON flow>23 srcPort>5001 dst>10.1.1.23/5001 
17:11:06.240275 ON flow>24 srcPort>5001 dst>10.1.1.24/5001 
17:11:06.240672 ON flow>26 srcPort>5001 dst>10.1.1.26/5001 
17:11:06.241221 ON flow>27 srcPort>5001 dst>10.1.1.27/5001 
17:11:06.241618 ON flow>28 srcPort>5001 dst>10.1.1.28/5001 
17:11:06.242015 ON flow>29 srcPort>5001 dst>10.1.1.29/5001 
17:11:06.242381 ON flow>32 srcPort>5001 dst>10.1.1.32/5001 
17:11:06.242778 ON flow>30 srcPort>5001 dst>10.1.1.30/5001 
17:11:06.243144 ON flow>31 srcPort>5001 dst>10.1.1.31/5001 
17:11:06.243540 ON flow>34 srcPort>5001 dst>10.1.1.34/5001 
17:11:06.243937 ON flow>33 srcPort>5001 dst>10.1.1.33/5001 
17:11:06.244303 ON flow>36 srcPort>5001 dst>10.1.1.36/5001 
17:11:06.244700 ON flow>37 srcPort>5001 dst>10.1.1.37/5001 
17:11:06.245066 ON flow>35 srcPort>5001 dst>10.1.1.35/5001 
17:11:06.245463 ON flow>39 srcPort>5001 dst>10.1.1.39/5001 
17:11:06.245860 ON flow>40 srcPort>5001 dst>10.1.1.40/5001 
17:11:06.246226 ON flow>38 srcPort>5001 dst>10.1.1.38/5001 
17:15:06.232783 OFF flow>1 srcPort>5001 dst>10.1.1.1/5001 
17:15:06.232875 OFF flow>2 srcPort>5001 dst>10.1.1.2/5001 
17:15:06.232966 OFF flow>3 srcPort>5001 dst>10.1.1.3/5001 
17:15:06.233638 OFF flow>4 srcPort>5001 dst>10.1.1.4/5001 
17:15:06.234218 OFF flow>5 srcPort>5001 dst>10.1.1.5/5001 
17:15:06.234279 OFF flow>6 srcPort>5001 dst>10.1.1.6/5001 
17:15:06.234828 OFF flow>7 srcPort>5001 dst>10.1.1.7/5001 
17:15:06.234920 OFF flow>10 srcPort>5001 dst>10.1.1.10/5001 
17:15:06.235744 OFF flow>8 srcPort>5001 dst>10.1.1.8/5001 
17:15:06.235805 OFF flow>9 srcPort>5001 dst>10.1.1.9/5001 
17:15:06.236445 OFF flow>13 srcPort>5001 dst>10.1.1.13/5001 
17:15:06.236537 OFF flow>11 srcPort>5001 dst>10.1.1.11/5001 
17:15:06.237117 OFF flow>12 srcPort>5001 dst>10.1.1.12/5001 
17:15:06.237697 OFF flow>15 srcPort>5001 dst>10.1.1.15/5001 
17:15:06.237758 OFF flow>14 srcPort>5001 dst>10.1.1.14/5001 
17:15:06.238307 OFF flow>17 srcPort>5001 dst>10.1.1.17/5001 
17:15:06.238887 OFF flow>18 srcPort>5001 dst>10.1.1.18/5001 
17:15:06.238948 OFF flow>16 srcPort>5001 dst>10.1.1.16/5001 
17:15:06.239497 OFF flow>19 srcPort>5001 dst>10.1.1.19/5001 
17:15:06.240596 OFF flow>20 srcPort>5001 dst>10.1.1.20/5001 
17:15:06.240657 OFF flow>21 srcPort>5001 dst>10.1.1.21/5001 
17:15:06.240748 OFF flow>22 srcPort>5001 dst>10.1.1.22/5001 
17:15:06.241328 OFF flow>23 srcPort>5001 dst>10.1.1.23/5001 
17:15:06.241420 OFF flow>24 srcPort>5001 dst>10.1.1.24/5001 
17:15:06.242061 OFF flow>26 srcPort>5001 dst>10.1.1.26/5001 
17:15:06.242640 OFF flow>27 srcPort>5001 dst>10.1.1.27/5001 
17:15:06.243220 OFF flow>28 srcPort>5001 dst>10.1.1.28/5001 
17:15:06.243281 OFF flow>29 srcPort>5001 dst>10.1.1.29/5001 
17:15:06.243831 OFF flow>32 srcPort>5001 dst>10.1.1.32/5001 
17:15:06.244716 OFF flow>30 srcPort>5001 dst>10.1.1.30/5001 
17:15:06.244777 OFF flow>31 srcPort>5001 dst>10.1.1.31/5001 
17:15:06.244838 OFF flow>34 srcPort>5001 dst>10.1.1.34/5001 
17:15:06.245417 OFF flow>33 srcPort>5001 dst>10.1.1.33/5001 
17:15:06.245997 OFF flow>36 srcPort>5001 dst>10.1.1.36/5001 
17:15:06.246058 OFF flow>37 srcPort>5001 dst>10.1.1.37/5001 
17:15:06.246608 OFF flow>35 srcPort>5001 dst>10.1.1.35/5001 
17:15:06.247187 OFF flow>39 srcPort>5001 dst>10.1.1.39/5001 
17:15:06.247248 OFF flow>40 srcPort>5001 dst>10.1.1.40/5001 
17:15:06.247798 OFF flow>38 srcPort>5001 dst>10.1.1.38/5001 
17:15:40.616469 STOP
