17:56:46.186809 START Mgen Version 5.02
17:56:46.199076 LISTEN proto>UDP port>5001
17:57:46.205125 ON flow>5 srcPort>5001 dst>10.1.1.5/5001 
17:57:46.205796 ON flow>6 srcPort>5001 dst>10.1.1.6/5001 
17:57:46.206162 ON flow>7 srcPort>5001 dst>10.1.1.7/5001 
17:57:46.206559 ON flow>8 srcPort>5001 dst>10.1.1.8/5001 
17:57:46.206925 ON flow>1 srcPort>5001 dst>10.1.1.1/5001 
17:57:46.207292 ON flow>2 srcPort>5001 dst>10.1.1.2/5001 
17:57:46.207688 ON flow>3 srcPort>5001 dst>10.1.1.3/5001 
17:57:46.208054 ON flow>4 srcPort>5001 dst>10.1.1.4/5001 
17:57:46.208451 ON flow>14 srcPort>5001 dst>10.1.1.14/5001 
17:57:46.208817 ON flow>15 srcPort>5001 dst>10.1.1.15/5001 
17:57:46.209184 ON flow>16 srcPort>5001 dst>10.1.1.16/5001 
17:57:46.209580 ON flow>11 srcPort>5001 dst>10.1.1.11/5001 
17:57:46.209947 ON flow>12 srcPort>5001 dst>10.1.1.12/5001 
17:57:46.210343 ON flow>13 srcPort>5001 dst>10.1.1.13/5001 
17:57:46.210709 ON flow>9 srcPort>5001 dst>10.1.1.9/5001 
17:57:46.211106 ON flow>10 srcPort>5001 dst>10.1.1.10/5001 
17:57:46.211472 ON flow>24 srcPort>5001 dst>10.1.1.24/5001 
17:57:46.211839 ON flow>21 srcPort>5001 dst>10.1.1.21/5001 
17:57:46.212235 ON flow>22 srcPort>5001 dst>10.1.1.22/5001 
17:57:46.212602 ON flow>23 srcPort>5001 dst>10.1.1.23/5001 
17:57:46.212998 ON flow>18 srcPort>5001 dst>10.1.1.18/5001 
17:57:46.213364 ON flow>19 srcPort>5001 dst>10.1.1.19/5001 
17:57:46.215012 ON flow>17 srcPort>5001 dst>10.1.1.17/5001 
17:57:46.215409 ON flow>30 srcPort>5001 dst>10.1.1.30/5001 
17:57:46.215806 ON flow>31 srcPort>5001 dst>10.1.1.31/5001 
17:57:46.216203 ON flow>27 srcPort>5001 dst>10.1.1.27/5001 
17:57:46.216599 ON flow>28 srcPort>5001 dst>10.1.1.28/5001 
17:57:46.216965 ON flow>29 srcPort>5001 dst>10.1.1.29/5001 
17:57:46.217362 ON flow>25 srcPort>5001 dst>10.1.1.25/5001 
17:57:46.217728 ON flow>26 srcPort>5001 dst>10.1.1.26/5001 
17:57:46.218125 ON flow>38 srcPort>5001 dst>10.1.1.38/5001 
17:57:46.218491 ON flow>35 srcPort>5001 dst>10.1.1.35/5001 
17:57:46.218888 ON flow>36 srcPort>5001 dst>10.1.1.36/5001 
17:57:46.219285 ON flow>37 srcPort>5001 dst>10.1.1.37/5001 
17:57:46.219651 ON flow>32 srcPort>5001 dst>10.1.1.32/5001 
17:57:46.220048 ON flow>33 srcPort>5001 dst>10.1.1.33/5001 
17:57:46.220444 ON flow>34 srcPort>5001 dst>10.1.1.34/5001 
17:57:46.220841 ON flow>39 srcPort>5001 dst>10.1.1.39/5001 
17:57:46.221238 ON flow>40 srcPort>5001 dst>10.1.1.40/5001 
18:01:46.206369 OFF flow>5 srcPort>5001 dst>10.1.1.5/5001 
18:01:46.207498 OFF flow>6 srcPort>5001 dst>10.1.1.6/5001 
18:01:46.207590 OFF flow>7 srcPort>5001 dst>10.1.1.7/5001 
18:01:46.207956 OFF flow>8 srcPort>5001 dst>10.1.1.8/5001 
18:01:46.208017 OFF flow>1 srcPort>5001 dst>10.1.1.1/5001 
18:01:46.208597 OFF flow>2 srcPort>5001 dst>10.1.1.2/5001 
18:01:46.208658 OFF flow>3 srcPort>5001 dst>10.1.1.3/5001 
18:01:46.209238 OFF flow>4 srcPort>5001 dst>10.1.1.4/5001 
18:01:46.209818 OFF flow>14 srcPort>5001 dst>10.1.1.14/5001 
18:01:46.209879 OFF flow>15 srcPort>5001 dst>10.1.1.15/5001 
18:01:46.210459 OFF flow>16 srcPort>5001 dst>10.1.1.16/5001 
18:01:46.210550 OFF flow>11 srcPort>5001 dst>10.1.1.11/5001 
18:01:46.211130 OFF flow>12 srcPort>5001 dst>10.1.1.12/5001 
18:01:46.211710 OFF flow>13 srcPort>5001 dst>10.1.1.13/5001 
18:01:46.211771 OFF flow>9 srcPort>5001 dst>10.1.1.9/5001 
18:01:46.212320 OFF flow>10 srcPort>5001 dst>10.1.1.10/5001 
18:01:46.212900 OFF flow>24 srcPort>5001 dst>10.1.1.24/5001 
18:01:46.212961 OFF flow>21 srcPort>5001 dst>10.1.1.21/5001 
18:01:46.213541 OFF flow>22 srcPort>5001 dst>10.1.1.22/5001 
18:01:46.214517 OFF flow>23 srcPort>5001 dst>10.1.1.23/5001 
18:01:46.214578 OFF flow>18 srcPort>5001 dst>10.1.1.18/5001 
18:01:46.215921 OFF flow>19 srcPort>5001 dst>10.1.1.19/5001 
18:01:46.216501 OFF flow>17 srcPort>5001 dst>10.1.1.17/5001 
18:01:46.216715 OFF flow>30 srcPort>5001 dst>10.1.1.30/5001 
18:01:46.217294 OFF flow>31 srcPort>5001 dst>10.1.1.31/5001 
18:01:46.217386 OFF flow>27 srcPort>5001 dst>10.1.1.27/5001 
18:01:46.217966 OFF flow>28 srcPort>5001 dst>10.1.1.28/5001 
18:01:46.218546 OFF flow>29 srcPort>5001 dst>10.1.1.29/5001 
18:01:46.218607 OFF flow>25 srcPort>5001 dst>10.1.1.25/5001 
18:01:46.219400 OFF flow>26 srcPort>5001 dst>10.1.1.26/5001 
18:01:46.219461 OFF flow>38 srcPort>5001 dst>10.1.1.38/5001 
18:01:46.220041 OFF flow>35 srcPort>5001 dst>10.1.1.35/5001 
18:01:46.220132 OFF flow>36 srcPort>5001 dst>10.1.1.36/5001 
18:01:46.220712 OFF flow>37 srcPort>5001 dst>10.1.1.37/5001 
18:01:46.221292 OFF flow>32 srcPort>5001 dst>10.1.1.32/5001 
18:01:46.221353 OFF flow>33 srcPort>5001 dst>10.1.1.33/5001 
18:01:46.221933 OFF flow>34 srcPort>5001 dst>10.1.1.34/5001 
18:01:46.222513 OFF flow>39 srcPort>5001 dst>10.1.1.39/5001 
18:01:46.222574 OFF flow>40 srcPort>5001 dst>10.1.1.40/5001 
18:02:20.630312 STOP
