16:52:36.216126 START Mgen Version 5.02
16:52:36.229127 LISTEN proto>UDP port>5001
16:53:36.235022 ON flow>1 srcPort>5001 dst>10.1.1.1/5001 
16:53:36.235663 ON flow>2 srcPort>5001 dst>10.1.1.2/5001 
16:53:36.236090 ON flow>3 srcPort>5001 dst>10.1.1.3/5001 
16:53:36.236457 ON flow>4 srcPort>5001 dst>10.1.1.4/5001 
16:53:36.236823 ON flow>5 srcPort>5001 dst>10.1.1.5/5001 
16:53:36.237220 ON flow>6 srcPort>5001 dst>10.1.1.6/5001 
16:53:36.237586 ON flow>9 srcPort>5001 dst>10.1.1.9/5001 
16:53:36.237983 ON flow>7 srcPort>5001 dst>10.1.1.7/5001 
16:53:36.238379 ON flow>8 srcPort>5001 dst>10.1.1.8/5001 
16:53:36.238776 ON flow>12 srcPort>5001 dst>10.1.1.12/5001 
16:53:36.239142 ON flow>10 srcPort>5001 dst>10.1.1.10/5001 
16:53:36.239539 ON flow>11 srcPort>5001 dst>10.1.1.11/5001 
16:53:36.239905 ON flow>15 srcPort>5001 dst>10.1.1.15/5001 
16:53:36.240302 ON flow>13 srcPort>5001 dst>10.1.1.13/5001 
16:53:36.240668 ON flow>14 srcPort>5001 dst>10.1.1.14/5001 
16:53:36.241065 ON flow>17 srcPort>5001 dst>10.1.1.17/5001 
16:53:36.241431 ON flow>16 srcPort>5001 dst>10.1.1.16/5001 
16:53:36.241797 ON flow>19 srcPort>5001 dst>10.1.1.19/5001 
16:53:36.242194 ON flow>21 srcPort>5001 dst>10.1.1.21/5001 
16:53:36.242591 ON flow>18 srcPort>5001 dst>10.1.1.18/5001 
16:53:36.242957 ON flow>22 srcPort>5001 dst>10.1.1.22/5001 
16:53:36.243354 ON flow>23 srcPort>5001 dst>10.1.1.23/5001 
16:53:36.243872 ON flow>24 srcPort>5001 dst>10.1.1.24/5001 
16:53:36.244269 ON flow>25 srcPort>5001 dst>10.1.1.25/5001 
16:53:36.244635 ON flow>26 srcPort>5001 dst>10.1.1.26/5001 
16:53:36.245032 ON flow>27 srcPort>5001 dst>10.1.1.27/5001 
16:53:36.245398 ON flow>28 srcPort>5001 dst>10.1.1.28/5001 
16:53:36.245764 ON flow>30 srcPort>5001 dst>10.1.1.30/5001 
16:53:36.246161 ON flow>29 srcPort>5001 dst>10.1.1.29/5001 
16:57:36.236450 OFF flow>1 srcPort>5001 dst>10.1.1.1/5001 
16:57:36.236541 OFF flow>2 srcPort>5001 dst>10.1.1.2/5001 
16:57:36.237121 OFF flow>3 srcPort>5001 dst>10.1.1.3/5001 
16:57:36.237182 OFF flow>4 srcPort>5001 dst>10.1.1.4/5001 
16:57:36.237762 OFF flow>5 srcPort>5001 dst>10.1.1.5/5001 
16:57:36.237915 OFF flow>6 srcPort>5001 dst>10.1.1.6/5001 
16:57:36.238495 OFF flow>9 srcPort>5001 dst>10.1.1.9/5001 
16:57:36.239074 OFF flow>7 srcPort>5001 dst>10.1.1.7/5001 
16:57:36.239135 OFF flow>8 srcPort>5001 dst>10.1.1.8/5001 
16:57:36.239685 OFF flow>12 srcPort>5001 dst>10.1.1.12/5001 
16:57:36.240265 OFF flow>10 srcPort>5001 dst>10.1.1.10/5001 
16:57:36.240326 OFF flow>11 srcPort>5001 dst>10.1.1.11/5001 
16:57:36.240875 OFF flow>15 srcPort>5001 dst>10.1.1.15/5001 
16:57:36.241455 OFF flow>13 srcPort>5001 dst>10.1.1.13/5001 
16:57:36.241516 OFF flow>14 srcPort>5001 dst>10.1.1.14/5001 
16:57:36.242065 OFF flow>17 srcPort>5001 dst>10.1.1.17/5001 
16:57:36.242645 OFF flow>16 srcPort>5001 dst>10.1.1.16/5001 
16:57:36.242706 OFF flow>19 srcPort>5001 dst>10.1.1.19/5001 
16:57:36.243255 OFF flow>21 srcPort>5001 dst>10.1.1.21/5001 
16:57:36.243896 OFF flow>18 srcPort>5001 dst>10.1.1.18/5001 
16:57:36.243957 OFF flow>22 srcPort>5001 dst>10.1.1.22/5001 
16:57:36.244537 OFF flow>23 srcPort>5001 dst>10.1.1.23/5001 
16:57:36.245117 OFF flow>24 srcPort>5001 dst>10.1.1.24/5001 
16:57:36.245208 OFF flow>25 srcPort>5001 dst>10.1.1.25/5001 
16:57:36.245788 OFF flow>26 srcPort>5001 dst>10.1.1.26/5001 
16:57:36.246368 OFF flow>27 srcPort>5001 dst>10.1.1.27/5001 
16:57:36.246429 OFF flow>28 srcPort>5001 dst>10.1.1.28/5001 
16:57:36.246978 OFF flow>30 srcPort>5001 dst>10.1.1.30/5001 
16:57:36.247558 OFF flow>29 srcPort>5001 dst>10.1.1.29/5001 
16:58:10.560907 STOP
