17:10:06.174925 START Mgen Version 5.02
17:10:06.186461 LISTEN proto>UDP port>5001
17:11:06.194279 ON flow>1 srcPort>5001 dst>10.1.1.1/5001 
17:11:06.194950 ON flow>2 srcPort>5001 dst>10.1.1.2/5001 
17:11:06.195316 ON flow>3 srcPort>5001 dst>10.1.1.3/5001 
17:11:06.195713 ON flow>4 srcPort>5001 dst>10.1.1.4/5001 
17:11:06.196079 ON flow>5 srcPort>5001 dst>10.1.1.5/5001 
17:11:06.196446 ON flow>6 srcPort>5001 dst>10.1.1.6/5001 
17:11:06.196812 ON flow>7 srcPort>5001 dst>10.1.1.7/5001 
17:11:06.197209 ON flow>8 srcPort>5001 dst>10.1.1.8/5001 
17:11:06.197575 ON flow>9 srcPort>5001 dst>10.1.1.9/5001 
17:11:06.197941 ON flow>10 srcPort>5001 dst>10.1.1.10/5001 
17:11:06.198338 ON flow>11 srcPort>5001 dst>10.1.1.11/5001 
17:11:06.198704 ON flow>12 srcPort>5001 dst>10.1.1.12/5001 
17:11:06.199101 ON flow>13 srcPort>5001 dst>10.1.1.13/5001 
17:11:06.199467 ON flow>16 srcPort>5001 dst>10.1.1.16/5001 
17:11:06.199864 ON flow>14 srcPort>5001 dst>10.1.1.14/5001 
17:11:06.200230 ON flow>15 srcPort>5001 dst>10.1.1.15/5001 
17:11:06.200596 ON flow>18 srcPort>5001 dst>10.1.1.18/5001 
17:11:06.200993 ON flow>17 srcPort>5001 dst>10.1.1.17/5001 
17:11:06.201359 ON flow>21 srcPort>5001 dst>10.1.1.21/5001 
17:11:06.201756 ON flow>22 srcPort>5001 dst>10.1.1.22/5001 
17:11:06.202122 ON flow>19 srcPort>5001 dst>10.1.1.19/5001 
17:11:06.202519 ON flow>24 srcPort>5001 dst>10.1.1.24/5001 
17:11:06.202885 ON flow>25 srcPort>5001 dst>10.1.1.25/5001 
17:11:06.203281 ON flow>23 srcPort>5001 dst>10.1.1.23/5001 
17:11:06.205082 ON flow>26 srcPort>5001 dst>10.1.1.26/5001 
17:11:06.205479 ON flow>27 srcPort>5001 dst>10.1.1.27/5001 
17:11:06.205875 ON flow>28 srcPort>5001 dst>10.1.1.28/5001 
17:11:06.206242 ON flow>29 srcPort>5001 dst>10.1.1.29/5001 
17:11:06.206638 ON flow>30 srcPort>5001 dst>10.1.1.30/5001 
17:11:06.207005 ON flow>31 srcPort>5001 dst>10.1.1.31/5001 
17:11:06.207401 ON flow>32 srcPort>5001 dst>10.1.1.32/5001 
17:11:06.207798 ON flow>35 srcPort>5001 dst>10.1.1.35/5001 
17:11:06.208164 ON flow>33 srcPort>5001 dst>10.1.1.33/5001 
17:11:06.208561 ON flow>34 srcPort>5001 dst>10.1.1.34/5001 
17:11:06.208927 ON flow>37 srcPort>5001 dst>10.1.1.37/5001 
17:11:06.209324 ON flow>36 srcPort>5001 dst>10.1.1.36/5001 
17:11:06.209721 ON flow>39 srcPort>5001 dst>10.1.1.39/5001 
17:11:06.210087 ON flow>40 srcPort>5001 dst>10.1.1.40/5001 
17:11:06.210484 ON flow>38 srcPort>5001 dst>10.1.1.38/5001 
17:15:06.195584 OFF flow>1 srcPort>5001 dst>10.1.1.1/5001 
17:15:06.196347 OFF flow>2 srcPort>5001 dst>10.1.1.2/5001 
17:15:06.196439 OFF flow>3 srcPort>5001 dst>10.1.1.3/5001 
17:15:06.197019 OFF flow>4 srcPort>5001 dst>10.1.1.4/5001 
17:15:06.197080 OFF flow>5 srcPort>5001 dst>10.1.1.5/5001 
17:15:06.197659 OFF flow>6 srcPort>5001 dst>10.1.1.6/5001 
17:15:06.197751 OFF flow>7 srcPort>5001 dst>10.1.1.7/5001 
17:15:06.198331 OFF flow>8 srcPort>5001 dst>10.1.1.8/5001 
17:15:06.198911 OFF flow>9 srcPort>5001 dst>10.1.1.9/5001 
17:15:06.198972 OFF flow>10 srcPort>5001 dst>10.1.1.10/5001 
17:15:06.199643 OFF flow>11 srcPort>5001 dst>10.1.1.11/5001 
17:15:06.199735 OFF flow>12 srcPort>5001 dst>10.1.1.12/5001 
17:15:06.200314 OFF flow>13 srcPort>5001 dst>10.1.1.13/5001 
17:15:06.200894 OFF flow>16 srcPort>5001 dst>10.1.1.16/5001 
17:15:06.200955 OFF flow>14 srcPort>5001 dst>10.1.1.14/5001 
17:15:06.201505 OFF flow>15 srcPort>5001 dst>10.1.1.15/5001 
17:15:06.202084 OFF flow>18 srcPort>5001 dst>10.1.1.18/5001 
17:15:06.202146 OFF flow>17 srcPort>5001 dst>10.1.1.17/5001 
17:15:06.202695 OFF flow>21 srcPort>5001 dst>10.1.1.21/5001 
17:15:06.203275 OFF flow>22 srcPort>5001 dst>10.1.1.22/5001 
17:15:06.203458 OFF flow>19 srcPort>5001 dst>10.1.1.19/5001 
17:15:06.205533 OFF flow>24 srcPort>5001 dst>10.1.1.24/5001 
17:15:06.205624 OFF flow>25 srcPort>5001 dst>10.1.1.25/5001 
17:15:06.205686 OFF flow>23 srcPort>5001 dst>10.1.1.23/5001 
17:15:06.206387 OFF flow>26 srcPort>5001 dst>10.1.1.26/5001 
17:15:06.206967 OFF flow>27 srcPort>5001 dst>10.1.1.27/5001 
17:15:06.207059 OFF flow>28 srcPort>5001 dst>10.1.1.28/5001 
17:15:06.207639 OFF flow>29 srcPort>5001 dst>10.1.1.29/5001 
17:15:06.208218 OFF flow>30 srcPort>5001 dst>10.1.1.30/5001 
17:15:06.209073 OFF flow>31 srcPort>5001 dst>10.1.1.31/5001 
17:15:06.209164 OFF flow>32 srcPort>5001 dst>10.1.1.32/5001 
17:15:06.209226 OFF flow>35 srcPort>5001 dst>10.1.1.35/5001 
17:15:06.209805 OFF flow>33 srcPort>5001 dst>10.1.1.33/5001 
17:15:06.209866 OFF flow>34 srcPort>5001 dst>10.1.1.34/5001 
17:15:06.210446 OFF flow>37 srcPort>5001 dst>10.1.1.37/5001 
17:15:06.211026 OFF flow>36 srcPort>5001 dst>10.1.1.36/5001 
17:15:06.211087 OFF flow>39 srcPort>5001 dst>10.1.1.39/5001 
17:15:06.211636 OFF flow>40 srcPort>5001 dst>10.1.1.40/5001 
17:15:06.212216 OFF flow>38 srcPort>5001 dst>10.1.1.38/5001 
17:15:40.619863 STOP
