17:56:41.150782 START Mgen Version 5.02
17:56:41.162592 LISTEN proto>UDP port>5001
17:57:41.173153 ON flow>1 srcPort>5001 dst>10.1.1.1/5001 
17:57:41.173794 ON flow>2 srcPort>5001 dst>10.1.1.2/5001 
17:57:41.174191 ON flow>8 srcPort>5001 dst>10.1.1.8/5001 
17:57:41.174557 ON flow>9 srcPort>5001 dst>10.1.1.9/5001 
17:57:41.174953 ON flow>10 srcPort>5001 dst>10.1.1.10/5001 
17:57:41.175320 ON flow>11 srcPort>5001 dst>10.1.1.11/5001 
17:57:41.175716 ON flow>5 srcPort>5001 dst>10.1.1.5/5001 
17:57:41.176083 ON flow>6 srcPort>5001 dst>10.1.1.6/5001 
17:57:41.176449 ON flow>7 srcPort>5001 dst>10.1.1.7/5001 
17:57:41.178097 ON flow>3 srcPort>5001 dst>10.1.1.3/5001 
17:57:41.178524 ON flow>4 srcPort>5001 dst>10.1.1.4/5001 
17:57:41.178890 ON flow>18 srcPort>5001 dst>10.1.1.18/5001 
17:57:41.179287 ON flow>15 srcPort>5001 dst>10.1.1.15/5001 
17:57:41.179684 ON flow>16 srcPort>5001 dst>10.1.1.16/5001 
17:57:41.180080 ON flow>17 srcPort>5001 dst>10.1.1.17/5001 
17:57:41.180447 ON flow>12 srcPort>5001 dst>10.1.1.12/5001 
17:57:41.180843 ON flow>13 srcPort>5001 dst>10.1.1.13/5001 
17:57:41.181210 ON flow>14 srcPort>5001 dst>10.1.1.14/5001 
17:57:41.181606 ON flow>24 srcPort>5001 dst>10.1.1.24/5001 
17:57:41.181973 ON flow>22 srcPort>5001 dst>10.1.1.22/5001 
17:57:41.182369 ON flow>23 srcPort>5001 dst>10.1.1.23/5001 
17:57:41.182766 ON flow>19 srcPort>5001 dst>10.1.1.19/5001 
17:57:41.183132 ON flow>20 srcPort>5001 dst>10.1.1.20/5001 
17:57:41.183529 ON flow>21 srcPort>5001 dst>10.1.1.21/5001 
17:57:41.183895 ON flow>28 srcPort>5001 dst>10.1.1.28/5001 
17:57:41.184292 ON flow>29 srcPort>5001 dst>10.1.1.29/5001 
17:57:41.184689 ON flow>30 srcPort>5001 dst>10.1.1.30/5001 
17:57:41.185055 ON flow>31 srcPort>5001 dst>10.1.1.31/5001 
17:57:41.185452 ON flow>26 srcPort>5001 dst>10.1.1.26/5001 
17:57:41.185848 ON flow>27 srcPort>5001 dst>10.1.1.27/5001 
17:57:41.186245 ON flow>25 srcPort>5001 dst>10.1.1.25/5001 
17:57:41.186642 ON flow>37 srcPort>5001 dst>10.1.1.37/5001 
17:57:41.187161 ON flow>38 srcPort>5001 dst>10.1.1.38/5001 
17:57:41.187557 ON flow>39 srcPort>5001 dst>10.1.1.39/5001 
17:57:41.187954 ON flow>33 srcPort>5001 dst>10.1.1.33/5001 
17:57:41.188320 ON flow>34 srcPort>5001 dst>10.1.1.34/5001 
17:57:41.188717 ON flow>36 srcPort>5001 dst>10.1.1.36/5001 
17:57:41.189083 ON flow>32 srcPort>5001 dst>10.1.1.32/5001 
17:57:41.189480 ON flow>40 srcPort>5001 dst>10.1.1.40/5001 
18:01:41.175295 OFF flow>1 srcPort>5001 dst>10.1.1.1/5001 
18:01:41.175386 OFF flow>2 srcPort>5001 dst>10.1.1.2/5001 
18:01:41.175447 OFF flow>8 srcPort>5001 dst>10.1.1.8/5001 
18:01:41.175509 OFF flow>9 srcPort>5001 dst>10.1.1.9/5001 
18:01:41.175631 OFF flow>10 srcPort>5001 dst>10.1.1.10/5001 
18:01:41.175814 OFF flow>11 srcPort>5001 dst>10.1.1.11/5001 
18:01:41.176455 OFF flow>5 srcPort>5001 dst>10.1.1.5/5001 
18:01:41.176546 OFF flow>6 srcPort>5001 dst>10.1.1.6/5001 
18:01:41.176973 OFF flow>7 srcPort>5001 dst>10.1.1.7/5001 
18:01:41.178713 OFF flow>3 srcPort>5001 dst>10.1.1.3/5001 
18:01:41.179293 OFF flow>4 srcPort>5001 dst>10.1.1.4/5001 
18:01:41.179354 OFF flow>18 srcPort>5001 dst>10.1.1.18/5001 
18:01:41.179934 OFF flow>15 srcPort>5001 dst>10.1.1.15/5001 
18:01:41.180513 OFF flow>16 srcPort>5001 dst>10.1.1.16/5001 
18:01:41.180574 OFF flow>17 srcPort>5001 dst>10.1.1.17/5001 
18:01:41.181154 OFF flow>12 srcPort>5001 dst>10.1.1.12/5001 
18:01:41.181246 OFF flow>13 srcPort>5001 dst>10.1.1.13/5001 
18:01:41.181826 OFF flow>14 srcPort>5001 dst>10.1.1.14/5001 
18:01:41.182406 OFF flow>24 srcPort>5001 dst>10.1.1.24/5001 
18:01:41.182467 OFF flow>22 srcPort>5001 dst>10.1.1.22/5001 
18:01:41.183046 OFF flow>23 srcPort>5001 dst>10.1.1.23/5001 
18:01:41.183626 OFF flow>19 srcPort>5001 dst>10.1.1.19/5001 
18:01:41.183687 OFF flow>20 srcPort>5001 dst>10.1.1.20/5001 
18:01:41.184267 OFF flow>21 srcPort>5001 dst>10.1.1.21/5001 
18:01:41.184359 OFF flow>28 srcPort>5001 dst>10.1.1.28/5001 
